representation,split_seed,k,k_prime,engine,train_fidelity,test_fidelity,stability,stability_definition,k_selection_scope,k_candidate_count,selected_train_silhouette,selected_train_dbi,selected_train_ch,transformed_columns,leaves,leaf_count,effective_rules,effective_rule_count,max_depth,depth,mean_conditions_per_rule,conditions_per_rule_mean,max_conditions_per_rule,test_rows_used_for_selection,scaler_fit_rows,reference_fit_rows
rich,20260803,4,15,exkmc_0.0.3,0.97408,0.9718430034129693,1.0,fixed_seed_reproducibility,train_only_label_free,11,0.35033338367832934,1.0171925586199366,3133.2753682591733,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",15,15,15,15,6,6,4.6,4.6,6,0,9375,9375
rich,20260803,4,16,exkmc_0.0.3,0.9742933333333333,0.9714163822525598,1.0,fixed_seed_reproducibility,train_only_label_free,11,0.35033338367832934,1.0171925586199366,3133.2753682591733,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",16,16,16,16,6,6,4.5625,4.5625,6,0,9375,9375
rich,20260804,4,4,exkmc_0.0.3,0.9626666666666667,0.9675767918088737,1.0,fixed_seed_reproducibility,train_only_label_free,11,0.3501809394232276,1.0483947093804535,3128.398726169575,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",4,4,4,4,3,3,2.25,2.25,3,0,9375,9375
rich,20260804,4,5,exkmc_0.0.3,0.96896,0.9722696245733788,1.0,fixed_seed_reproducibility,train_only_label_free,11,0.3501809394232276,1.0483947093804535,3128.398726169575,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",5,5,5,5,4,4,2.8,2.8,4,0,9375,9375
rich,20260804,4,6,exkmc_0.0.3,0.9697066666666667,0.9735494880546075,1.0,fixed_seed_reproducibility,train_only_label_free,11,0.3501809394232276,1.0483947093804535,3128.398726169575,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",6,6,6,6,4,4,3.1666666666666665,3.1666666666666665,4,0,9375,9375
rich,20260804,4,7,exkmc_0.0.3,0.9700266666666667,0.9735494880546075,1.0,fixed_seed_reproducibility,train_only_label_free,11,0.3501809394232276,1.0483947093804535,3128.398726169575,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",7,7,7,7,4,4,3.2857142857142856,3.2857142857142856,4,0,9375,9375
rich,20260804,4,8,exkmc_0.0.3,0.9738666666666667,0.9773890784982935,1.0,fixed_seed_reproducibility,train_only_label_free,11,0.3501809394232276,1.0483947093804535,3128.398726169575,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",8,8,8,8,5,5,3.625,3.625,5,0,9375,9375
rich,20260804,4,9,exkmc_0.0.3,0.9745066666666666,0.9773890784982935,1.0,fixed_seed_reproducibility,train_only_label_free,11,0.3501809394232276,1.0483947093804535,3128.398726169575,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",9,9,9,9,5,5,3.888888888888889,3.888888888888889,5,0,9375,9375
rich,20260804,4,10,exkmc_0.0.3,0.9749333333333333,0.9773890784982935,1.0,fixed_seed_reproducibility,train_only_label_free,11,0.3501809394232276,1.0483947093804535,3128.398726169575,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",10,10,10,10,5,5,4.1,4.1,5,0,9375,9375
rich,20260804,4,11,exkmc_0.0.3,0.9758933333333333,0.9786689419795221,1.0,fixed_seed_reproducibility,train_only_label_free,11,0.3501809394232276,1.0483947093804535,3128.398726169575,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",11,11,11,11,6,6,4.363636363636363,4.363636363636363,6,0,9375,9375
rich,20260804,4,12,exkmc_0.0.3,0.9771733333333333,0.9782423208191127,1.0,fixed_seed_reproducibility,train_only_label_free,11,0.3501809394232276,1.0483947093804535,3128.398726169575,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",12,12,12,12,6,6,4.583333333333333,4.583333333333333,6,0,9375,9375
rich,20260804,4,13,exkmc_0.0.3,0.97728,0.9778156996587031,1.0,fixed_seed_reproducibility,train_only_label_free,11,0.3501809394232276,1.0483947093804535,3128.398726169575,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",13,13,13,13,6,6,4.6923076923076925,4.6923076923076925,6,0,9375,9375
rich,20260804,4,14,exkmc_0.0.3,0.9773866666666666,0.9782423208191127,1.0,fixed_seed_reproducibility,train_only_label_free,11,0.3501809394232276,1.0483947093804535,3128.398726169575,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",14,14,14,14,6,6,4.857142857142857,4.857142857142857,6,0,9375,9375
rich,20260804,4,15,exkmc_0.0.3,0.9776,0.9782423208191127,1.0,fixed_seed_reproducibility,train_only_label_free,11,0.3501809394232276,1.0483947093804535,3128.398726169575,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",15,15,15,15,7,7,5.066666666666666,5.066666666666666,7,0,9375,9375
rich,20260804,4,16,exkmc_0.0.3,0.9777066666666666,0.9773890784982935,1.0,fixed_seed_reproducibility,train_only_label_free,11,0.3501809394232276,1.0483947093804535,3128.398726169575,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",16,16,16,16,7,7,5.25,5.25,7,0,9375,9375
rich,20260805,4,4,exkmc_0.0.3,0.9626666666666667,0.9697098976109215,1.0,fixed_seed_reproducibility,train_only_label_free,11,0.35180422060882804,1.0409343741521127,3116.6237667913038,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",4,4,4,4,3,3,2.25,2.25,3,0,9375,9375
rich,20260805,4,5,exkmc_0.0.3,0.96352,0.9705631399317406,1.0,fixed_seed_reproducibility,train_only_label_free,11,0.35180422060882804,1.0409343741521127,3116.6237667913038,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",5,5,5,5,4,4,2.8,2.8,4,0,9375,9375
rich,20260805,4,6,exkmc_0.0.3,0.9677866666666667,0.9748293515358362,1.0,fixed_seed_reproducibility,train_only_label_free,11,0.35180422060882804,1.0409343741521127,3116.6237667913038,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",6,6,6,6,4,4,3.1666666666666665,3.1666666666666665,4,0,9375,9375
rich,20260805,4,7,exkmc_0.0.3,0.9681066666666667,0.9748293515358362,1.0,fixed_seed_reproducibility,train_only_label_free,11,0.35180422060882804,1.0409343741521127,3116.6237667913038,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",7,7,7,7,4,4,3.2857142857142856,3.2857142857142856,4,0,9375,9375
rich,20260805,4,8,exkmc_0.0.3,0.9684266666666667,0.9752559726962458,1.0,fixed_seed_reproducibility,train_only_label_free,11,0.35180422060882804,1.0409343741521127,3116.6237667913038,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",8,8,8,8,5,5,3.625,3.625,5,0,9375,9375
rich,20260805,4,9,exkmc_0.0.3,0.9696,0.9748293515358362,1.0,fixed_seed_reproducibility,train_only_label_free,11,0.35180422060882804,1.0409343741521127,3116.6237667913038,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",9,9,9,9,5,5,3.888888888888889,3.888888888888889,5,0,9375,9375
rich,20260805,4,10,exkmc_0.0.3,0.96992,0.9761092150170648,1.0,fixed_seed_reproducibility,train_only_label_free,11,0.35180422060882804,1.0409343741521127,3116.6237667913038,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",10,10,10,10,5,5,4.1,4.1,5,0,9375,9375
rich,20260805,4,11,exkmc_0.0.3,0.9709866666666667,0.9765358361774744,1.0,fixed_seed_reproducibility,train_only_label_free,11,0.35180422060882804,1.0409343741521127,3116.6237667913038,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",11,11,11,11,6,6,4.363636363636363,4.363636363636363,6,0,9375,9375
rich,20260805,4,12,exkmc_0.0.3,0.9714133333333334,0.9765358361774744,1.0,fixed_seed_reproducibility,train_only_label_free,11,0.35180422060882804,1.0409343741521127,3116.6237667913038,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",12,12,12,12,6,6,4.25,4.25,6,0,9375,9375
rich,20260805,4,13,exkmc_0.0.3,0.9733333333333334,0.9773890784982935,1.0,fixed_seed_reproducibility,train_only_label_free,11,0.35180422060882804,1.0409343741521127,3116.6237667913038,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",13,13,13,13,6,6,4.461538461538462,4.461538461538462,6,0,9375,9375
rich,20260805,4,14,exkmc_0.0.3,0.97344,0.9778156996587031,1.0,fixed_seed_reproducibility,train_only_label_free,11,0.35180422060882804,1.0409343741521127,3116.6237667913038,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",14,14,14,14,6,6,4.428571428571429,4.428571428571429,6,0,9375,9375
rich,20260805,4,15,exkmc_0.0.3,0.9742933333333333,0.9782423208191127,1.0,fixed_seed_reproducibility,train_only_label_free,11,0.35180422060882804,1.0409343741521127,3116.6237667913038,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",15,15,15,15,6,6,4.533333333333333,4.533333333333333,6,0,9375,9375
rich,20260805,4,16,exkmc_0.0.3,0.9744,0.9782423208191127,1.0,fixed_seed_reproducibility,train_only_label_free,11,0.35180422060882804,1.0409343741521127,3116.6237667913038,"[""purchase_recency_days"",""purchase_occasion_count"",""purchase_event_count"",""total_events"",""active_days"",""activity_span_days"",""mean_interevent_hours"",""session_count_30m"",""distinct_top_categories""]",16,16,16,16,7,7,4.75,4.75,7,0,9375,9375
